month,isin,holders,mean_weight_among_holders,mean_weight_all_funds,market_value_crore,matched_fund_holder_change,matched_fund_mean_weight_change,matched_funds
2023-08,INE285J01028,2,0.004370700999999999,4.414849494949494e-05,174.3378,,,0
2023-08,INE285K01026,11,0.009690598272727273,0.0005383665707070707,1115.0153,,,0
2023-08,INE287B01021,5,0.00796,0.00020101010101010103,239.3289,,,0
2023-08,INE288A01013,2,0.02905,0.00029343434343434343,166.8776,,,0
2023-08,INE288B01029,3,0.007899999999999999,0.0001196969696969697,360.6983,,,0
2023-08,INE290S01011,5,0.0025525716,6.445887878787878e-05,57.7596,,,0
2023-08,INE294Z01018,1,0.024,0.00012121212121212121,31.8728,,,0
2023-08,INE295F01017,4,0.0036108134999999998,7.294572727272727e-05,72.5074,,,0
2023-08,INE296A01024,72,0.031769469069444445,0.011552534207070708,24357.690045,,,0
2023-08,INE298A01020,50,0.01290057736,0.003257721555555556,5841.29242275,,,0
2023-08,INE298J01013,10,0.0091502265,0.00046213265151515153,598.631,,,0
2023-08,INE299U01018,51,0.010685108470588235,0.002752224909090909,5342.35776969,,,0
2023-08,INE301A01014,3,0.006066666666666667,9.191919191919192e-05,314.3239,,,0
2023-08,INE302A01020,21,0.011602404761904762,0.0012305580808080808,2157.6679,,,0
2023-08,INE306R01017,3,0.005899352333333333,8.938412626262626e-05,176.0127,,,0
2023-08,INE310A01015,5,0.0109,0.00027525252525252526,712.3094,,,0
2023-08,INE317F01035,1,0.0084,4.242424242424242e-05,26.3196,,,0
2023-08,INE317I01021,10,0.0104433394,0.0005274413838383838,539.7336,,,0
2023-08,INE318A01026,10,0.022969999999999997,0.00116010101010101,3675.002502,,,0
2023-08,INE320B01020,2,0.0109,0.0001101010101010101,94.2819,,,0
2023-08,INE320J01015,7,0.017988524285714288,0.0006359579292929293,574.5824,,,0
2023-08,INE321D01016,2,0.0020499999999999997,2.0707070707070705e-05,70.2264,,,0
2023-08,INE322A01010,13,0.015070133384615384,0.000989453202020202,875.1938,,,0
2023-08,INE323A01026,27,0.01613129751851852,0.002199722388888889,1677.9634,,,0
2023-08,INE325A01013,42,0.009131128380952383,0.0019369060202020206,2923.300408,,,0
2023-08,INE326A01037,43,0.0181406783255814,0.003939642262626263,6948.96791014,,,0
2023-08,INE331A01037,20,0.00886384435,0.0008953378131313131,2285.112614,,,0
2023-08,INE332A01027,3,0.019747836,0.00029920963636363636,428.0477,,,0
2023-08,INE334L01012,3,0.009892775,0.0001498905303030303,80.3995,,,0
2023-08,INE335Y01020,4,0.0022982317499999996,4.6428924242424236e-05,26.3162,,,0
2023-08,INE337A01034,3,0.005399999999999999,8.181818181818182e-05,393.1805,,,0
2023-08,INE338H01029,7,0.01314758542857143,0.0004648136262626263,201.38753667999998,,,0
2023-08,INE338I01027,4,0.00925,0.00018686868686868685,806.6911,,,0
2023-08,INE340A01012,13,0.011387470923076922,0.0007476622323232323,692.9098,,,0
2023-08,INE342G01023,3,0.007660131000000001,0.00011606259090909092,473.0536,,,0
2023-08,INE342J01019,17,0.013637515411764707,0.001170897787878788,2967.054458,,,0
2023-08,INE343H01029,21,0.02177142857142857,0.0023090909090909086,5900.043794,,,0
2023-08,INE344E01016,1,0.0,0.0,0.0765,,,0
2023-08,INE345A01011,2,0.0049,4.949494949494949e-05,24.5399,,,0
2023-08,INE346W01013,1,0.0003,1.515151515151515e-06,10.7376,,,0
2023-08,INE347A01017,1,0.0019,9.595959595959595e-06,24.4476,,,0
2023-08,INE347G01014,7,0.008571428571428572,0.00030303030303030303,1016.3495,,,0
2023-08,INE348B01021,18,0.014786249055555555,0.0013442044595959595,1554.82761451,,,0
2023-08,INE348L01012,2,0.00505,5.101010101010101e-05,218.107328,,,0
2023-08,INE349A01021,3,0.008274018,0.00012536390909090908,349.14936788,,,0
2023-08,INE349Y01013,12,0.004558397749999999,0.0002762665303030303,124.51243812,,,0
2023-08,INE351A01035,2,0.01155,0.00011666666666666667,239.1747,,,0
2023-08,INE355A01028,5,0.008132218200000001,0.00020535904545454547,319.0372,,,0
2023-08,INE356A01018,42,0.012144554857142857,0.002576117696969697,3579.5456757199995,,,0
2023-08,INE358A01014,22,0.01875039336363636,0.0020833770404040403,1538.01704091,,,0
2023-08,INE361B01024,41,0.019373854219512196,0.004011757691919192,10300.31887532,,,0
2023-08,INE365D01021,3,0.005716415666666666,8.661235858585859e-05,146.9956,,,0
2023-08,INE366A01041,1,0.0032,1.616161616161616e-05,38.235,,,0
2023-08,INE366I01010,6,0.013660817333333334,0.00041396416161616165,430.6347,,,0
2023-08,INE371A01025,3,0.0041333333333333335,6.262626262626262e-05,142.4945,,,0
2023-08,INE371P01015,4,0.0097,0.00019595959595959596,558.7845,,,0
2023-08,INE372A01015,6,0.025066666666666668,0.0007595959595959596,2216.196,,,0
2023-08,INE373A01013,3,0.0032374336666666664,4.905202525252525e-05,13.9511,,,0
2023-08,INE376G01013,29,0.010432892827586207,0.0015280499595959596,1714.33926455,,,0
2023-08,INE382M01027,10,0.006097628900000001,0.0003079610555555556,332.7574,,,0
2023-08,INE382Z01011,2,0.02625,0.0002651515151515151,524.2261,,,0
2023-08,INE383A01012,3,0.00046666666666666666,7.0707070707070704e-06,16.4499,,,0
2023-08,INE385W01011,1,0.013566183,6.851607575757576e-05,43.0646,,,0
2023-08,INE386A01015,6,0.012083333333333335,0.0003661616161616162,1412.589568,,,0
2023-08,INE386C01029,4,0.021750000000000002,0.0004393939393939394,262.4684,,,0
2023-08,INE387A01021,22,0.010436493545454546,0.001159610393939394,2304.10772,,,0
2023-08,INE388Y01029,46,0.009542015456521738,0.0022168318737373735,3599.9465996199997,,,0
2023-08,INE389H01022,13,0.012400000000000001,0.0008141414141414142,2810.0431,,,0
2023-08,INE393P01035,4,0.004245776000000001,8.577325252525253e-05,127.7448,,,0
2023-08,INE397D01024,109,0.031441552889908256,0.01730873366161616,35849.78430564,,,0
2023-08,INE398R01022,26,0.010858902038461536,0.001425916429292929,1544.0168983600001,,,0
2023-08,INE399C01030,8,0.008537088124999998,0.00034493285353535345,827.283376,,,0
2023-08,INE399G01023,1,0.057197247,0.00028887498484848483,268.6644,,,0
2023-08,INE401H01017,6,0.010646797166666666,0.00032263021717171715,229.1015,,,0
2023-08,INE404A01024,3,0.0007871120000000001,1.1925939393939396e-05,87.7555,,,0
2023-08,INE405E01023,21,0.013112472000000002,0.0013907167272727275,2274.1887,,,0
2023-08,INE406A01037,29,0.016480828,0.0024138586464646466,2939.324429,,,0
2023-08,INE406M01024,16,0.0114241210625,0.000923161297979798,1215.7965,,,0
2023-08,INE410B01037,8,0.010436972000000001,0.0004216958383838384,855.3526679600001,,,0
2023-08,INE410P01011,11,0.01769818090909091,0.000983232272727273,1737.097141,,,0
2023-08,INE414G01012,27,0.018448701666666668,0.0025157320454545456,6224.9652,,,0
2023-08,INE415A01038,1,0.002111416,1.0663717171717172e-05,1.5053,,,0
2023-08,INE417T01026,27,0.007459780481481482,0.001017242792929293,1391.9782057,,,0
2023-08,INE418L01021,8,0.004767148625,0.00019261206565656568,392.6927,,,0
2023-08,INE419M01027,17,0.013436920647058825,0.001153675005050505,867.546078,,,0
2023-08,INE419U01012,1,0.0012,6.06060606060606e-06,14.2333,,,0
2023-08,INE421D01022,8,0.021795372874999996,0.0008806211262626262,1018.040132,,,0
2023-08,INE423A01024,3,0.008266666666666667,0.00012525252525252527,95.607,,,0
2023-08,INE423Y01016,15,0.006265394066666667,0.00047465106565656567,783.6,,,0
2023-08,INE424H01027,12,0.007758145000000001,0.0004701906060606061,444.58145,,,0
2023-08,INE426A01027,1,0.0039,1.9696969696969697e-05,81.35,,,0
2023-08,INE427F01016,18,0.015288060388888889,0.0013898236717171718,1921.4497,,,0
2023-08,INE428Q01011,3,0.0029999999999999996,4.545454545454545e-05,81.784611,,,0
2023-08,INE429E01023,3,0.021033333333333334,0.0003186868686868687,550.826,,,0
2023-08,INE435A01028,2,0.0023,2.3232323232323232e-05,66.8994,,,0
2023-08,INE435G01025,7,0.008274148,0.0002925203838383838,527.8508,,,0
2023-08,INE437A01024,42,0.01872433957142857,0.003971829606060606,5909.9079008,,,0
2023-08,INE438A01022,23,0.011385483826086956,0.001322556202020202,2930.56224252,,,0
2023-08,INE439A01020,2,0.00715,7.222222222222222e-05,142.1802,,,0
2023-08,INE442H01029,10,0.0104739865,0.0005289892171717172,487.6912,,,0
2023-08,INE448G01010,1,0.003755631,1.8967833333333335e-05,17.6408,,,0
2023-08,INE449A01011,3,0.005866666666666666,8.888888888888888e-05,327.1327,,,0
2023-08,INE450U01017,4,0.00834392025,0.00016856404545454544,162.5084,,,0
2023-08,INE451D01029,2,0.024300000000000002,0.0002454545454545455,280.4711,,,0
2023-08,INE455K01017,22,0.017887047772727274,0.0019874497525252527,2038.930927,,,0
2023-08,INE457A01014,2,0.0074885225,7.564164141414141e-05,25.8254,,,0
2023-08,INE460H01021,2,0.009600000000000001,9.696969696969698e-05,374.4518,,,0
2023-08,INE461C01038,8,0.004654243,0.00018805022222222222,376.28773208,,,0
2023-08,INE462A01022,17,0.011828688882352941,0.0010155945,1800.3359349700002,,,0
2023-08,INE463A01038,3,0.011733333333333333,0.00017777777777777779,419.3165,,,0
2023-08,INE463V01026,5,0.0045675702,0.00011534268181818181,270.75,,,0
2023-08,INE465A01025,58,0.017458686155172418,0.005114160590909092,8454.8709959,,,0
2023-08,INE466L01038,10,0.0079452632,0.0004012759191919192,409.816017,,,0
2023-08,INE467B01029,58,0.03099125974137931,0.009078247803030301,16037.07608412,,,0
2023-08,INE470A01017,22,0.01271250827272727,0.001412500919191919,1888.67491,,,0
2023-08,INE470Y01017,1,0.0032,1.616161616161616e-05,49.3605,,,0
2023-08,INE472A01039,20,0.016312050850000002,0.0016476819040404042,2813.914418,,,0
2023-08,INE473A01011,13,0.021477516230769232,0.0014101399545454548,3087.435323,,,0
2023-08,INE473B01035,7,0.015714285714285712,0.0005555555555555554,1932.0632,,,0
2023-08,INE474Q01031,9,0.010600757111111112,0.00048185259595959597,588.903658,,,0
2023-08,INE476A01014,16,0.0071392269375,0.0005769072272727272,529.0560032,,,0
2023-08,INE477A01020,19,0.010874763157894738,0.0010435378787878788,1198.0323087299998,,,0
2023-08,INE481G01011,74,0.02319089847297297,0.00866730548989899,11833.446247045,,,0
2023-08,INE481N01025,4,0.0061585270000000004,0.00012441468686868687,96.5349,,,0
2023-08,INE481Y01014,1,0.005,2.5252525252525253e-05,1.0463,,,0
2023-08,INE482A01020,7,0.016309813428571428,0.0005766095656565657,940.6293703299999,,,0
2023-08,INE483C01032,2,0.009285932,9.379729292929293e-05,77.0743,,,0
2023-08,INE484J01027,6,0.006463692833333333,0.0001958694797979798,488.447455,,,0
2023-08,INE486A01021,19,0.00912115752631579,0.000875262590909091,1623.3232,,,0
2023-08,INE488A01050,17,0.009144927823529414,0.0007851705707070709,1804.46113469,,,0
2023-08,INE490G01020,5,0.0063180120000000005,0.00015954575757575758,93.2466,,,0
2023-08,INE491A01021,14,0.007211899428571428,0.0005099322828282828,1416.319252,,,0
2023-08,INE493A01027,1,0.0018,9.090909090909091e-06,64.8492,,,0
2023-08,INE494B01023,51,0.020094143058823528,0.0051757641212121204,9868.02974849,,,0
2023-08,INE495P01012,7,0.017571428571428568,0.0006212121212121212,692.409549,,,0
2023-08,INE498B01024,8,0.014966033375,0.0006046882171717172,1362.8295,,,0
2023-08,INE498L01015,1,0.0102,5.151515151515152e-05,2.1333,,,0
2023-08,INE499A01024,1,0.0074,3.7373737373737376e-05,4.8617,,,0
2023-08,INE501A01019,2,0.0047,4.7474747474747476e-05,98.714833,,,0
2023-08,INE503A01015,8,0.0064014055,0.00025864264646464647,468.3778,,,0
2023-08,INE508G01029,1,0.0026,1.313131313131313e-05,158.7213,,,0
2023-08,INE510A01028,7,0.018042863142857142,0.000637879,676.8967,,,0
2023-08,INE510W01014,3,0.009951254666666666,0.00015077658585858585,57.189,,,0
2023-08,INE511C01022,12,0.016929669666666664,0.0010260405858585858,1199.7041,,,0
2023-08,INE513A01022,42,0.013634529857142858,0.002892173,5253.6094786,,,0
2023-08,INE517F01014,17,0.00866345876470588,0.000743832318181818,977.792792,,,0
2023-08,INE520A01027,9,0.010730487000000002,0.00048774940909090915,998.466971,,,0
2023-08,INE522D01027,11,0.011193110363636365,0.0006218394646464646,534.416661,,,0
2023-08,INE522F01014,44,0.019973322636363634,0.004438516141414141,8288.639697,,,0
2023-08,INE524A01029,3,0.0076,0.00011515151515151515,470.1586,,,0
2023-08,INE529A01010,1,0.021838888,0.00011029741414141415,28.1209,,,0
2023-08,INE530B01024,8,0.013158825624999999,0.0005316697222222222,680.3661989899999,,,0
2023-08,INE531A01024,12,0.011701850833333333,0.0007092030808080808,529.9579,,,0
2023-08,INE531E01026,5,0.020819999999999998,0.0005257575757575758,148.6027,,,0
2023-08,INE533A01012,4,0.006974999999999999,0.0001409090909090909,178.3494,,,0
2023-08,INE536A01023,22,0.01314193131818182,0.001460214590909091,2511.596964,,,0
2023-08,INE536H01010,21,0.01376899723809524,0.0014603481919191921,1641.525652,,,0
2023-08,INE538A01037,1,0.004394678,2.2195343434343433e-05,19.0558,,,0
2023-08,INE539A01019,5,0.010520000000000002,0.0002656565656565657,441.0719,,,0
2023-08,INE540H01012,5,0.01386,0.00035,1119.9474,,,0
2023-08,INE540L01014,44,0.016881794454545455,0.003751509878787879,4325.32861451,,,0
2023-08,INE541A01023,7,0.012719503857142858,0.0004496794292929293,263.3478,,,0
2023-08,INE544R01021,4,0.0061,0.00012323232323232323,681.929,,,0
2023-08,INE545U01014,19,0.010219925526315789,0.0009806999242424242,1187.0941,,,0
2023-08,INE548C01032,38,0.011261232552631579,0.0021612466515151516,4125.257226844999,,,0
2023-08,INE549A01026,2,0.018099999999999998,0.0001828282828282828,86.081,,,0
2023-08,INE551W01018,2,0.0089928265,9.083663131313131e-05,53.0655,,,0
2023-08,INE559A01017,2,0.01065,0.00010757575757575758,157.5909,,,0
2023-08,INE559R01029,3,0.002867116333333334,4.344115656565657e-05,163.3969,,,0
2023-08,INE562A01011,11,0.016080657181818184,0.0008933698434343435,2061.0142725,,,0
2023-08,INE563J01010,6,0.005725839,0.00017351027272727272,253.2687,,,0
2023-08,INE570A01022,3,0.0047,7.121212121212121e-05,438.5222,,,0
2023-08,INE571A01038,38,0.013770107131578946,0.002642747833333333,5869.21468703,,,0
2023-08,INE572A01028,25,0.012914325360000001,0.0016305966363636365,1564.71455005,,,0
2023-08,INE572E01012,1,0.004,2.0202020202020203e-05,145.2384,,,0
2023-08,INE575P01011,15,0.009691344066666666,0.0007341927323232323,639.50465,,,0
2023-08,INE576I01022,3,0.0323,0.0004893939393939393,302.4174,,,0
2023-08,INE576O01020,1,0.0087,4.393939393939394e-05,107.2651,,,0
2023-08,INE578A01017,7,0.0040597727142857145,0.0001435273181818182,183.43551,,,0
2023-08,INE583L01014,1,0.0005,2.5252525252525253e-06,29.7024,,,0
2023-08,INE584A01023,22,0.011739399590909094,0.0013043777323232327,1723.7381970299998,,,0
2023-08,INE585B01010,89,0.03178445313483146,0.014286951156565655,23890.08987706,,,0
2023-08,INE586V01016,4,0.0041,8.282828282828283e-05,83.3459,,,0
2023-08,INE589A01014,11,0.010364226272727272,0.0005757903484848485,581.7386,,,0
2023-08,INE591G01017,62,0.01682261725806452,0.005267688232323233,10456.68286279,,,0
2023-08,INE592A01026,1,0.0006,3.03030303030303e-06,22.3054,,,0
2023-08,INE594H01019,6,0.008345169666666668,0.0002528839292929293,321.1092,,,0
2023-08,INE596I01012,7,0.0069353184285714286,0.00024518802525252525,251.733981,,,0
2023-08,INE599M01018,3,0.006333333333333333,9.595959595959596e-05,333.9133,,,0
2023-08,INE600K01018,5,0.0201,0.0005075757575757576,1032.415397,,,0
2023-08,INE600L01024,9,0.008352420888888889,0.000379655494949495,691.29636193,,,0
2023-08,INE602A01031,6,0.006266855333333334,0.0001899047070707071,297.5776,,,0
2023-08,INE602W01019,1,0.0006,3.03030303030303e-06,22.0784,,,0
2023-08,INE603J01030,33,0.01581685296969697,0.0026361421616161616,6018.405224,,,0
2023-08,INE612J01015,7,0.015814874285714285,0.0005591117171717171,367.551752,,,0
2023-08,INE613A01020,5,0.006500000000000001,0.00016414141414141414,470.355,,,0
2023-08,INE614G01033,1,0.0007,3.5353535353535352e-06,7.7362,,,0
2023-08,INE615H01020,2,0.00765,7.727272727272727e-05,580.8966,,,0
2023-08,INE615P01015,4,0.005372340749999999,0.00010853213636363635,106.7285,,,0
2023-08,INE619B01017,1,0.005,2.5252525252525253e-05,16.1283,,,0
2023-08,INE621L01012,2,0.003,3.0303030303030302e-05,282.9532,,,0
2023-08,INE624Z01016,3,0.0017486006666666666,2.6493949494949494e-05,22.1831,,,0
2023-08,INE628A01036,17,0.00706639911764706,0.0006067110353535354,1059.1799,,,0
2023-08,INE633B01018,1,0.0022,1.1111111111111112e-05,79.9837,,,0
2023-08,INE634A01018,1,0.0061,3.080808080808081e-05,222.9707,,,0
2023-08,INE634I01029,22,0.008130736818181819,0.0009034152020202021,1709.766691,,,0
2023-08,INE634S01028,30,0.009931493533333334,0.0015047717474747475,2102.93959355,,,0
2023-08,INE635Q01029,1,0.0044,2.2222222222222223e-05,36.3409,,,0
2023-08,INE637C01025,2,0.00655,6.616161616161616e-05,128.0244,,,0
2023-08,INE640A01023,28,0.017614394678571427,0.0024909244999999996,6173.2090082,,,0
2023-08,INE643A01035,1,0.0054,2.7272727272727273e-05,196.8855,,,0
2023-08,INE645S01016,21,0.011171966285714286,0.0011849055151515152,1392.47066,,,0
2023-08,INE646L01027,68,0.011822895147058823,0.004060388232323232,6941.5520555,,,0
2023-08,INE647A01010,25,0.01133917208,0.0014317136464646464,4027.42025615,,,0
2023-08,INE647O01011,23,0.008969754130434783,0.0010419411363636363,1599.694875,,,0
2023-08,INE659A01023,6,0.007010562666666667,0.00021244129292929292,326.06886026999996,,,0
2023-08,INE660A01013,22,0.013970228045454548,0.0015522475606060608,3045.693751,,,0
2023-08,INE663A01033,1,0.005004134,2.5273404040404043e-05,34.9752,,,0
2023-08,INE663F01024,25,0.016332427599999998,0.002062175202020202,4954.009265,,,0
2023-08,INE665J01013,13,0.009834011000000002,0.000645667388888889,975.7149,,,0
2023-08,INE665L01035,7,0.0107,0.00037828282828282825,556.3608,,,0
2023-08,INE668F01031,13,0.01484295492307692,0.0009745374444444443,770.500505,,,0
2023-08,INE669C01036,63,0.015193861682539684,0.004834410535353536,6991.039185,,,0
2023-08,INE669E01016,1,0.001,5.050505050505051e-06,3.5476,,,0
2023-08,INE670A01012,5,0.01878,0.0004742424242424243,933.924356,,,0
2023-08,INE670K01029,4,0.008425,0.0001702020202020202,230.9709,,,0
2023-08,INE671A01010,24,0.012926689125000002,0.0015668714090909092,2344.5361907,,,0
2023-08,INE671H01015,7,0.009728167142857142,0.000343925101010101,149.7875,,,0
2023-08,INE674A01014,1,0.0045,2.2727272727272726e-05,164.0845,,,0
2023-08,INE674K01013,13,0.0038692533846153843,0.00025404188888888886,190.028036,,,0
2023-08,INE679A01013,2,0.018349999999999998,0.00018535353535353535,484.0927,,,0
2023-08,INE682M01012,1,0.0072,3.6363636363636364e-05,14.7,,,0
2023-08,INE683A01023,2,0.01725,0.00017424242424242425,131.3502,,,0
2023-08,INE684F01012,8,0.016821326875,0.0006796495707070707,1252.0933,,,0
2023-08,INE685A01028,35,0.011740432857142857,0.0020753290404040402,2083.2292693,,,0
2023-08,INE686F01025,48,0.013064258770833332,0.003167093035353535,4596.987084,,,0
2023-08,INE686Y01026,10,0.011015389,0.0005563327777777778,1492.35313,,,0
2023-08,INE688A01022,2,0.010199999999999999,0.00010303030303030302,363.6602,,,0
2023-08,INE689W01016,14,0.01065447257142857,0.0007533465454545453,1180.740185,,,0
2023-08,INE690A01028,8,0.015378877999999999,0.0006213688080808081,1174.932653,,,0
2023-08,INE692A01016,11,0.008735312727272727,0.0004852951515151515,1108.812795,,,0
2023-08,INE700A01033,1,0.0047,2.3737373737373738e-05,25.7861,,,0
2023-08,INE702C01027,11,0.015798683454545454,0.0008777046363636364,1600.9726,,,0
2023-08,INE703B01027,13,0.015438461538461538,0.0010136363636363635,1791.1144,,,0
2023-08,INE704P01017,2,0.004814456999999999,4.8630878787878784e-05,13.3718,,,0
2023-08,INE707A01012,1,0.0062,3.131313131313131e-05,224.9224,,,0
2023-08,INE710A01016,6,0.01255,0.00038030303030303034,859.758538,,,0
2023-08,INE715A01015,2,0.00845,8.535353535353534e-05,176.1906,,,0
2023-08,INE716A01013,29,0.009861413379310345,0.0014443484242424242,1814.1267956099998,,,0
2023-08,INE717A01029,4,0.013435835,0.0002714310101010101,673.1125,,,0
2023-08,INE721A01013,42,0.012962081404761908,0.0027495324191919197,4707.44176482,,,0
2023-08,INE725A01022,1,0.011251103,5.682375252525253e-05,8.4014,,,0
2023-08,INE725G01011,5,0.016777545999999997,0.000423675404040404,643.9871,,,0
2023-08,INE726G01019,24,0.00980684325,0.0011887082727272727,2468.525139,,,0
2023-08,INE726V01018,2,0.0120353405,0.00012156909595959596,112.3706,,,0
2023-08,INE732A01036,1,0.0101,5.101010101010101e-05,368.8761,,,0
2023-08,INE732I01013,8,0.0150375,0.0006075757575757576,933.6177,,,0
2023-08,INE733E01010,82,0.03356859485365854,0.013902145343434345,23321.27930395,,,0
2023-08,INE735W01017,8,0.007996864749999999,0.0003231056464646464,319.4740528,,,0
2023-08,INE736A01011,13,0.005918628384615385,0.00038859681313131315,990.7639,,,0
2023-08,INE738I01010,11,0.009097549545454546,0.0005054194191919191,1347.0984,,,0
2023-08,INE739E01017,2,0.01515,0.00015303030303030304,74.2293,,,0
2023-08,INE741K01010,19,0.012121568421052631,0.0011631808080808082,1658.443461055,,,0
2023-08,INE742B01025,1,0.0152,7.676767676767676e-05,30.94,,,0
