month,scheme_id,stocks,observed_nav_weight
2026-02,icici:PHARMA,39,0.9797995420000001
2026-02,icici:PSUEQU,39,0.8770667390000002
2026-02,icici:QUALITY,62,0.9376551000000003
2026-02,icici:QUANT,52,0.9626340690000003
2026-02,icici:RURALOPP,50,0.9469115640000002
2026-02,icici:SMALL,121,0.9219977940000003
2026-02,icici:TECH,67,0.8480000609999998
2026-02,icici:TRANSPO,43,0.972509009
2026-02,icici:VARIANCE,35,0.9411559669999999
2026-02,kotak:BAL,61,0.7902000000000001
2026-02,kotak:BFS,33,0.9877999999999999
2026-02,kotak:CMP,46,0.9851
2026-02,kotak:CON,60,0.9835000000000003
2026-02,kotak:DYF,46,0.9279000000000003
2026-02,kotak:ELS,55,0.9888000000000003
2026-02,kotak:EME,65,0.9911000000000002
2026-02,kotak:ESG,48,0.9884999999999998
2026-02,kotak:HLC,32,0.9873000000000001
2026-02,kotak:K30,60,0.9787999999999998
2026-02,kotak:KAM,48,0.9697
2026-02,kotak:KBA,118,0.6979
2026-02,kotak:KBC,54,0.9723999999999997
2026-02,kotak:KEO,36,0.9367
2026-02,kotak:KFE,30,0.9697999999999999
2026-02,kotak:KIE,51,1.0001
2026-02,kotak:KMI,52,0.9337
2026-02,kotak:KMN,39,0.9778
2026-02,kotak:KOP,65,0.9891
2026-02,kotak:KPF,50,0.7880999999999999
2026-02,kotak:KQT,48,0.9940000000000002
2026-02,kotak:MAF,64,0.6805000000000001
2026-02,kotak:MID,79,0.9831000000000002
2026-02,kotak:MUC,70,0.9859000000000001
2026-02,kotak:ROF,46,0.9566999999999999
2026-02,kotak:SEF,58,0.9823
2026-02,kotak:SPO,35,0.9807
2026-02,kotak:TAL,31,0.9937
